161|urn:ucode:_00001C000000000000010000030C4755 |127| odpt.Station:TokyoMetro.Hibiya.MinamiSenju |139.79878|35.73231
162|urn:ucode:_00001C000000000000010000030C4756 |128| odpt.Station:TokyoMetro.Hibiya.Minowa |139.791165|35.729285
163|urn:ucode:_00001C000000000000010000030C4757 |129| odpt.Station:TokyoMetro.Marunouchi.Myogadani |139.736895|35.7172
164|urn:ucode:_00001C000000000000010000030C4758 |130| odpt.Station:TokyoMetro.Tozai.Myoden |139.92428639192|35.691014304927
165|urn:ucode:_00001C000000000000010000030C4759 |131| odpt.Station:TokyoMetro.Chiyoda.MeijiJingumae |139.70394346626|35.66912333351
166|urn:ucode:_00001C000000000000010000030C475A |131| odpt.Station:TokyoMetro.Fukutoshin.MeijiJingumae |139.70524072623|35.668204458022
167|urn:ucode:_00001C000000000000010000030C475B |132| odpt.Station:TokyoMetro.Namboku.Meguro |139.71566|35.632485
168|urn:ucode:_00001C000000000000010000030C475C |133| odpt.Station:TokyoMetro.Tozai.MonzenNakacho |139.79609888639|35.671892284379
169|urn:ucode:_00001C000000000000010000030C475D |134| odpt.Station:TokyoMetro.Yurakucho.Yurakucho |139.76228596063|35.675973756726
170|urn:ucode:_00001C000000000000010000030C475E |135| odpt.Station:TokyoMetro.Chiyoda.Yushima |139.76998071705|35.706805144737
171|urn:ucode:_00001C000000000000010000030C475F |136| odpt.Station:TokyoMetro.Marunouchi.Yotsuya |139.73004746949|35.684196394742
172|urn:ucode:_00001C000000000000010000030C4760 |136| odpt.Station:TokyoMetro.Namboku.Yotsuya |139.72967950677|35.686081524835
173|urn:ucode:_00001C000000000000010000030C4761 |137| odpt.Station:TokyoMetro.Marunouchi.YotsuyaSanchome |139.719325|35.687835
174|urn:ucode:_00001C000000000000010000030C4762 |138| odpt.Station:TokyoMetro.Chiyoda.YoyogiUehara |139.67988396111|35.669017156586
175|urn:ucode:_00001C000000000000010000030C4763 |139| odpt.Station:TokyoMetro.Chiyoda.YoyogiKoen |139.68979065073|35.669104635931
176|urn:ucode:_00001C000000000000010000030C4764 |140| odpt.Station:TokyoMetro.Hibiya.Roppongi |139.731155|35.6628
177|urn:ucode:_00001C000000000000010000030C4765 |141| odpt.Station:TokyoMetro.Namboku.RoppongiItchome |139.7389|35.665075
178|urn:ucode:_00001C000000000000010000030C4766 |142| odpt.Station:TokyoMetro.Yurakucho.Wakoshi |139.612865|35.78835
179|urn:ucode:_00001C000000000000010000030C4767 |143| odpt.Station:TokyoMetro.Tozai.Waseda |139.72219|35.70568
180|urn:ucode:_00001C000000000000010000030C9704 |115| odpt.Station:TokyoMetro.Fukutoshin.Hikawadai |139.66547|35.74962
181|urn:ucode:_00001C000000000000010000030C9705 |118| odpt.Station:TokyoMetro.Fukutoshin.Heiwadai |139.6543|35.757555
182|urn:ucode:_00001C000000000000010000030C9706 |81| odpt.Station:TokyoMetro.Fukutoshin.ChikatetsuAkatsuka |139.64400032898|35.769980563949
183|urn:ucode:_00001C000000000000010000030C9707 |82| odpt.Station:TokyoMetro.Fukutoshin.ChikatetsuNarimasu |139.63117|35.77674
184|urn:ucode:_00001C000000000000010000030C9708 |142| odpt.Station:TokyoMetro.Fukutoshin.Wakoshi |139.612865|35.78835
