298|weekday|00:00|05:10|05:15|5|赤坂見附|銀座
299|weekday|00:00|05:05|05:20|15|赤坂見附|銀座一丁目
300|weekday|00:00|05:07|05:27|20|赤坂見附|護国寺
301|weekday|00:00|05:20|05:55|35|赤坂見附|行徳
302|weekday|00:00|05:18|05:25|7|赤坂見附|半蔵門
303|weekday|00:00|05:20|05:37|17|赤坂見附|八丁堀
304|weekday|00:00|05:07|05:43|36|赤坂見附|平和台
305|weekday|00:00|05:05|05:21|16|赤坂見附|日比谷
306|weekday|00:00|05:20|05:33|13|赤坂見附|東銀座
307|weekday|00:00|05:07|05:29|22|赤坂見附|東池袋
308|weekday|00:00|05:26|05:43|17|赤坂見附|東高円寺
309|weekday|00:00|05:26|05:43|17|赤坂見附|東新宿
310|weekday|00:00|05:07|05:40|33|赤坂見附|氷川台
311|weekday|00:00|05:10|05:37|27|赤坂見附|広尾
312|weekday|00:00|05:00|05:27|27|赤坂見附|本駒込
313|weekday|00:00|05:26|05:46|20|赤坂見附|方南町
314|weekday|00:00|05:10|05:25|15|赤坂見附|本郷三丁目
315|weekday|00:00|05:00|05:19|19|赤坂見附|市ケ谷
316|weekday|00:00|05:00|05:20|20|赤坂見附|飯田橋
317|weekday|00:00|05:07|05:32|25|赤坂見附|池袋
318|weekday|00:00|05:09|05:29|20|赤坂見附|稲荷町
319|weekday|00:00|05:09|05:35|26|赤坂見附|入谷
320|weekday|00:00|05:18|05:28|10|赤坂見附|神保町
321|weekday|00:00|05:18|05:38|20|赤坂見附|神楽坂
322|weekday|00:00|05:10|05:31|21|赤坂見附|神谷町
323|weekday|00:00|05:07|05:34|27|赤坂見附|要町
324|weekday|00:00|05:09|05:23|14|赤坂見附|神田
325|weekday|00:00|05:20|05:48|28|赤坂見附|葛西
326|weekday|00:00|05:10|05:13|3|赤坂見附|霞ケ関
327|weekday|00:00|05:20|05:35|15|赤坂見附|茅場町
328|weekday|00:00|05:20|05:39|19|赤坂見附|木場
329|weekday|00:00|05:18|05:44|26|赤坂見附|錦糸町
330|weekday|00:00|05:10|05:59|49|赤坂見附|北綾瀬
331|weekday|00:00|05:11|05:38|27|赤坂見附|北参道
332|weekday|00:00|05:09|05:43|34|赤坂見附|北千住
333|weekday|00:00|05:18|05:39|21|赤坂見附|清澄白河
334|weekday|00:00|05:20|05:42|22|赤坂見附|小伝馬町
335|weekday|00:00|05:07|05:18|11|赤坂見附|麹町
336|weekday|00:00|05:10|05:11|1|赤坂見附|国会議事堂前
337|weekday|00:00|05:00|05:30|30|赤坂見附|駒込
338|weekday|00:00|05:00|05:23|23|赤坂見附|後楽園
339|weekday|00:00|05:07|05:38|31|赤坂見附|小竹向原
340|weekday|00:00|05:18|05:27|9|赤坂見附|九段下
341|weekday|00:00|05:09|05:18|9|赤坂見附|京橋
342|weekday|00:00|05:10|05:44|34|赤坂見附|町屋
343|weekday|00:00|05:20|05:40|20|赤坂見附|目黒
344|weekday|00:00|05:11|05:34|23|赤坂見附|明治神宮前〈原宿〉
345|weekday|00:00|05:26|05:47|21|赤坂見附|南阿佐ケ谷
346|weekday|00:00|05:20|05:52|32|赤坂見附|南行徳
347|weekday|00:00|05:09|05:39|30|赤坂見附|南千住
348|weekday|00:00|05:20|05:43|23|赤坂見附|南砂町
349|weekday|00:00|05:09|05:37|28|赤坂見附|三ノ輪
350|weekday|00:00|05:09|05:21|12|赤坂見附|三越前
351|weekday|00:00|05:20|05:37|17|赤坂見附|門前仲町
352|weekday|00:00|05:20|05:57|37|赤坂見附|妙典
353|weekday|00:00|05:10|05:31|21|赤坂見附|茗荷谷
354|weekday|00:00|05:00|05:07|7|赤坂見附|永田町
355|weekday|00:00|05:10|05:43|33|赤坂見附|中目黒
356|weekday|00:00|05:09|05:29|20|赤坂見附|仲御徒町
357|weekday|00:00|05:18|05:49|31|赤坂見附|中野
358|weekday|00:00|05:26|05:43|17|赤坂見附|中野富士見町
359|weekday|00:00|05:26|05:39|13|赤坂見附|中野坂上
360|weekday|00:00|05:26|05:42|16|赤坂見附|中野新橋
361|weekday|00:00|05:10|05:37|27|赤坂見附|根津
362|weekday|00:00|05:09|05:20|11|赤坂見附|日本橋
363|weekday|00:00|05:10|05:30|20|赤坂見附|二重橋前
364|weekday|00:00|05:20|05:41|21|赤坂見附|人形町
365|weekday|00:00|05:20|06:02|42|赤坂見附|西船橋
366|weekday|00:00|05:20|05:46|26|赤坂見附|西葛西
367|weekday|00:00|05:10|05:41|31|赤坂見附|西日暮里
368|weekday|00:00|05:26|05:37|11|赤坂見附|西新宿
369|weekday|00:00|05:26|05:45|19|赤坂見附|西早稲田
370|weekday|00:00|05:00|05:32|32|赤坂見附|西ケ原
371|weekday|00:00|05:10|05:30|20|赤坂見附|乃木坂
372|weekday|00:00|05:10|05:23|13|赤坂見附|御茶ノ水
373|weekday|00:00|05:18|05:46|28|赤坂見附|落合
374|weekday|00:00|05:26|05:50|24|赤坂見附|荻窪
375|weekday|00:00|05:00|05:34|34|赤坂見附|王子
376|weekday|00:00|05:00|05:36|36|赤坂見附|王子神谷
377|weekday|00:00|05:11|05:20|9|赤坂見附|表参道
378|weekday|00:00|05:18|05:46|28|赤坂見附|押上[スカイツリー前]
379|weekday|00:00|05:10|05:20|10|赤坂見附|大手町
380|weekday|00:00|05:10|05:34|24|赤坂見附|六本木
381|weekday|00:00|05:09|05:19|10|赤坂見附|六本木一丁目
382|weekday|00:00|05:05|05:17|12|赤坂見附|桜田門
383|weekday|00:00|05:10|05:39|29|赤坂見附|千駄木
384|weekday|00:00|05:07|05:36|29|赤坂見附|千川
385|weekday|00:00|05:11|05:23|12|赤坂見附|渋谷
386|weekday|00:00|05:09|05:14|5|赤坂見附|新橋
387|weekday|00:00|05:00|05:39|39|赤坂見附|志茂
388|weekday|00:00|05:05|05:32|27|赤坂見附|新木場
389|weekday|00:00|05:26|05:45|19|赤坂見附|新高円寺
390|weekday|00:00|05:26|05:41|15|赤坂見附|新中野
391|weekday|00:00|05:10|05:30|20|赤坂見附|新御茶ノ水
392|weekday|00:00|05:10|05:33|23|赤坂見附|新大塚
393|weekday|00:00|05:26|05:35|9|赤坂見附|新宿
394|weekday|00:00|05:26|05:32|6|赤坂見附|新宿御苑前
395|weekday|00:00|05:26|05:33|7|赤坂見附|新宿三丁目
396|weekday|00:00|05:05|05:22|17|赤坂見附|新富町
397|weekday|00:00|05:09|05:23|14|赤坂見附|白金高輪
398|weekday|00:00|05:20|05:37|17|赤坂見附|白金台
399|weekday|00:00|05:09|05:25|16|赤坂見附|末広町
400|weekday|00:00|05:18|05:36|18|赤坂見附|水天宮前
401|weekday|00:00|05:18|05:42|24|赤坂見附|住吉
